PuzzleId,FEN,Moves,Rating,Themes_backRankMate,Themes_capturingDefender,Themes_discoveredAttack,Themes_fork,Themes_pin,Themes_promotion,Themes_skewer,Themes_smotheredMate,Themes_trappedPiece,Themes_zugzwang
D52wL,r1bq4/pp2bk2/2n2nrB/4p2Q/3pP3/2P4P/PPB3P1/RN3RK1 b - - 0 14,d8h8 c2b3 c8e6 b3e6 f7e6 h5g6,1868,False,False,False,False,True,False,False,False,False,False
D5CKI,2r2rk1/3q1p2/p4Bn1/1p6/3p3R/P5R1/3QbPPP/6K1 b - - 6 31,d7f5 h4h8,1094,False,False,False,False,True,False,False,False,False,False
D5HCV,6R1/3K4/4p3/1B1pk3/4n3/2P3p1/8/8 w - - 0 46,b5d3 e4f6 d7c6 f6g8,1676,False,False,False,True,False,False,False,False,False,False
D5M05,4r1k1/5ppp/p2p1q2/1ppP4/P3r3/1PB4P/2P2PPQ/R5K1 w - - 1 24,c3f6 e4e1 a1e1 e8e1,1010,True,False,False,False,False,False,False,False,False,False
D7zzu,8/7p/6p1/R2pk3/2p5/3np2P/P1R5/7K w - - 0 43,c2c4 e3e2 h1h2 e2e1q,1469,False,False,False,False,False,True,False,False,False,False
D8GZz,rn2kb1r/pp3pp1/2p1p3/5b2/2PPp2p/1P2qP2/PB4PP/RN1QNR1K b kq - 1 12,f8d6 b2c1 e3c1 d1c1,1627,False,False,False,False,False,False,False,False,True,False
D8VGx,2r5/4kr2/p1n1p2Q/1p1p1qp1/8/P1P1P2P/2P2PPB/1R3RK1 w - - 0 26,h2g3 f7h7 h6h7 f5h7,1597,False,False,False,False,False,False,False,False,True,False
D9Up3,3r2k1/Q4pbp/6p1/8/8/1P2B3/Pq3PPP/2R3K1 w - - 1 26,a7b6 b2c1 e3c1 d8d1,898,True,False,False,False,False,False,False,False,False,False
DAfU1,8/8/2pQ4/p3R3/P7/1Pkq2P1/1r3PK1/8 w - - 9 38,e5e3 d3e3 d6f6 e3d4,1533,False,False,False,False,True,False,False,False,False,False
DAsk0,4r1k1/8/P2pN3/8/3B4/1PP4p/3KR1r1/8 w - - 1 49,a6a7 g2e2 d2e2 h3h2,2314,False,False,False,False,True,False,False,False,False,False
DAy4P,5rk1/2p1q1b1/2Pp2pB/pr1P4/1pn1P1P1/7R/PP1Q1N2/1K5R w - - 3 31,d2e2 f8f2 e2f2 e7e4 f2c2 c4a3 b2a3 b4a3,2227,False,True,False,False,False,False,False,False,False,False
DBOYC,8/pb4pk/1p4qp/n4r2/2pBp2Q/2P1P2P/2B2P2/6RK b - - 1 35,g6f7 g1g7 f7g7 d4g7,1257,False,False,False,True,False,False,False,False,False,False
DBZsS,8/8/p2k1ppp/1p1p4/1P1K1PPP/2P5/8/8 b - - 0 37,f6f5 g4f5 g6f5 h4h5 d6c6 d4e5 d5d4 c3d4,2259,False,False,False,False,False,False,False,False,False,True
DC6eJ,2q2r1k/3bn1pp/1Q1p2n1/1Pp1p3/2B1Pp1b/2PP1P1P/3B2PN/1R4NK w - - 1 29,b6d6 f8f6 d6a6 f6a6,1575,False,False,False,False,False,False,False,False,True,False
DCPI7,3k4/p1p5/2P5/4N3/2Kp4/1n1P4/8/8 b - - 7 41,b3a5 c4b4 a5b3 b4b3,2124,False,False,False,False,False,False,False,False,True,False
DCRkg,8/8/5k2/6R1/7P/6K1/8/7r w - - 1 47,g5g8 h1g1 g3f4 g1g8,771,False,False,False,False,False,False,True,False,False,False
DCV6G,5rk1/Qp4p1/7p/3P4/1q4b1/2N2rP1/PP1R1P1P/R5K1 w - - 1 29,a7a3 b4a3 b2a3 f3c3,1528,False,True,False,False,False,False,False,False,False,False
DCc83,5rk1/pp4b1/2p4p/3n4/8/BQ5n/P3B1PP/1R4qK w - - 6 32,b1g1 h3f2,1102,False,False,False,False,False,False,False,True,False,False
DChpH,r1q1k3/pp2bp1r/2p4p/3Pp3/6Qn/1B2BP2/PPPR1P2/5RK1 w q - 3 22,g4g8 e7f8 g8g3 h7g7 g1h2 g7g3,1626,False,False,False,False,True,False,False,False,False,False
DClBV,3r1b1k/q2r2p1/P4p1p/RRpNpP1P/1pP1Q1P1/1P5K/8/8 w - - 13 60,b5b6 d7d5 c4d5 a7b6,1164,False,True,False,False,False,False,False,False,False,False
DCqof,r1b1k1n1/p1Qpqp1p/1p2p3/4N3/2B5/8/P4PPP/5RK1 b q - 5 18,g8f6 e5c6 d7c6 c7c6 e8f8 c6a8 e7b7 a8b7,1861,False,False,False,False,True,False,False,False,False,False
DD91v,7k/r2qr1p1/3pNp1p/p1pPnP1Q/4P3/1P5R/6PP/R5K1 b - - 3 32,d7b5 e6g7 e7g7 h5h6 h8g8 h6h8 g8f7 h3h7 g7h7 h8h7 f7f8 h7a7,2153,False,True,False,False,False,False,False,False,False,False
DDjBa,8/8/3k4/p2pp1p1/P5P1/2K1PP2/8/8 w - - 3 43,c3d3 d6c5 d3c3 d5d4,1464,False,False,False,False,False,False,False,False,False,True
DE5KO,8/7p/1p6/6P1/P7/1k1K4/1P6/8 b - - 0 44,b3a4 d3c4 b6b5 c4c3 b5b4 c3c4,2184,False,False,False,False,False,False,False,False,False,True
DEcAE,3r3k/6p1/8/5PBp/6bP/8/1P2pPP1/2R2K2 w - - 0 38,f1e1 d8d1 c1d1 e2d1q,685,False,False,False,False,False,True,False,False,False,False
DEpFf,8/4qp2/1kbNp1p1/1p2P3/2pP1P2/2P5/2R1RKPP/r7 b - - 1 37,a1a4 d6c8 b6c7 c8e7,875,False,False,False,True,False,False,False,False,False,False
DFjhR,8/r1p5/1kp5/3p4/R2K4/4P3/8/8 w - - 0 60,a4a7 b6a7 d4c5 a7b7,1224,False,False,False,False,False,False,False,False,False,True
DG2RW,r6r/2k2pp1/2q2n1p/1Np1pP2/Q1P3P1/7P/PP3P2/3R2K1 b - - 3 25,c7b6 a4b3 h8b8 d1d6 c6d6 b5d6 b6c6 d6b5,2059,False,False,True,False,False,False,False,False,False,False
DG5Iz,8/7k/8/7p/4P3/2n4P/P2R2PK/1r6 w - - 5 35,h2g3 c3e4 g3h4 e4d2,937,False,False,False,True,False,False,False,False,False,False
DGXwF,1k6/p3PKp1/7p/8/3rP3/3p3P/3N2P1/r7 b - - 0 43,a1f1 f7e6 f1f6 e6e5 b8c7 e7e8q,2431,False,False,False,False,False,True,False,False,False,False
DGaiC,1knr1b1r/1pp2qpp/p1p2p2/7b/3NP3/4BN2/PPP1QPP1/1K1R3R b - - 0 16,h5g6 d4c6 b7c6 d1d8,1716,False,False,True,False,False,False,False,False,False,False
DHIS3,r1b1r3/2k3pp/2p5/p3N3/Pp6/1P5P/1P3nPB/2KR3R b - - 0 24,f2h1 e5c4 c7b7 c4d6,1817,False,False,True,False,False,False,False,False,False,False
DI1rS,8/6pp/4Rpk1/1Nb1n3/3p4/1P4P1/r1P2P1P/3R2K1 w - - 1 34,f2f4 d4d3 g1f1 d3c2 d1c1 e5d3 c1c2 a2c2,1868,False,False,False,False,False,False,False,False,True,False
DIzSz,3r4/pp3pk1/2p1p1pp/8/5q2/1P6/P5PP/1B3R1K w - - 0 35,f1f4 d8d1 f4f1 d1f1,705,True,False,False,False,False,False,False,False,False,False
DJSDZ,5rk1/2pn2pp/4p3/p2pP3/2pP4/2PqB1N1/PrbQR1PP/2R3K1 w - - 2 26,c1c2 d3d2 e3d2 b2c2,2482,False,True,False,False,False,False,False,False,False,False
DJaGc,4R3/pp3ppk/2p2rbp/3pB3/1P1P2P1/P1P1QPKP/8/q7 b - - 2 34,f6e6 e8h8 h7h8 e3h6 h8g8 h6g7,2067,False,False,False,False,True,False,False,False,False,False
DJl0r,8/q7/6pp/5p2/3pkP2/6PK/2Q4P/8 b - - 5 55,d4d3 c2g2 e4e3 g2g1 e3e2 g1a7,1671,False,False,False,False,False,False,True,False,False,False
DK373,4rrQk/1p4pp/p1n4N/q1p5/P3P3/2P5/2P2PPP/R4RK1 b - - 8 19,f8g8 h6f7,1471,False,False,False,False,False,False,False,True,False,False
DKETr,2kr2r1/p4p1p/1p1b1p2/3p1n2/N1P3q1/1P1Q1NP1/P4P1P/R3R1K1 w - - 1 19,d3d5 d6g3 f2g3 d8d5,1996,False,False,True,False,False,False,False,False,False,False
DKknN,Q4bk1/2R2p1p/6pP/4P3/Bq2KP2/4p1P1/PP3r2/2R5 w - - 3 37,c1c4 e3e2 c4b4 e2e1q e4d5 f2d2 b4d4 e1h1,2682,False,False,False,False,False,True,False,False,False,False
DKvNw,6k1/5p2/3B1bp1/p2Pp3/2qnQ3/Pr4PP/5PB1/5RK1 w - - 0 30,d6e5 d4e2 g1h1 c4e4 g2e4 f6e5,1692,False,False,True,False,False,False,False,False,False,False
DL6s7,5r2/8/1R6/p2k1K2/1p4P1/6P1/P7/8 w - - 6 45,b6f6 f8f6 f5f6 a5a4 g4g5 b4b3 a2b3 a4a3 g5g6 a3a2 g6g7 a2a1q,2002,False,False,False,False,False,True,False,False,False,False
DLhxM,3r3k/pb6/5p1p/2b1p3/PnPq4/6PP/4BP1K/1RQ2R2 b - - 4 32,d4d2 f1d1 d2c1 d1d8,1701,False,False,False,False,False,False,True,False,False,False
DLtpn,8/8/4p1kp/4Pp2/p2P1P2/1p1K2P1/N7/8 w - - 0 47,a2c3 a4a3 d3c4 a3a2 c4b3 a2a1q,1732,False,False,False,False,False,True,False,False,False,False
DM3mm,1k5r/pP2qp2/3p2p1/3Q2P1/8/7P/1P2n1B1/R6K b - - 0 35,e2g3 h1h2 g3f5 a1a7 b8a7 d5a5 a7b8 a5a8 b8c7 a8h8 e7e5 h8e5,1945,False,False,False,False,False,False,True,False,False,False
DN6D3,Q4rk1/5ppp/p7/1pp5/2np2Nq/P6P/2P1RPP1/4R1K1 b - - 0 25,f8a8 e2e8 a8e8 e1e8,473,True,False,False,False,False,False,False,False,False,False
DNFjB,3rr1k1/pp3pP1/2p4p/8/3q4/1Q3RPP/P7/5b1K b - - 0 30,d4e4 b3f7 g8h7 g7g8q,1091,False,False,False,False,False,True,False,False,False,False
DOIvy,8/1p6/1Kp5/8/P4k2/8/8/8 b - - 0 52,f4e5 a4a5 e5d4 b6b7 c6c5 a5a6 c5c4 a6a7 c4c3 a7a8q,2148,False,False,False,False,False,True,False,False,False,False
DOJOC,8/6pp/8/2kpK3/8/3P2P1/7P/8 w - - 6 45,d3d4 c5c4 g3g4 g7g5 e5f6 c4d4,1904,False,False,False,False,False,False,False,False,False,True
DP46H,4r2k/1pp4P/3p4/p2P4/q2P2Q1/2P5/1P2p1P1/5RK1 w - - 1 27,f1f7 e2e1q g1h2 e1e5,2022,False,False,False,False,False,True,False,False,False,False
DP4zS,5rk1/1b3p1p/p3q2r/2Q3p1/8/2N3P1/PPP1BPP1/4R1K1 w - - 2 27,e1d1 h6h1 g1h1 e6h3 h1g1 h3g2,1928,False,False,False,False,True,False,False,False,False,False
DPk8I,8/1b2kpp1/pp1b3p/2pP4/P3B3/4BPP1/1P5P/6K1 b - - 2 33,d6e5 d5d6 e7d6 e4b7,1472,False,False,True,False,False,False,False,False,False,False
DQWW6,rn2k2r/p1p2pp1/1p1qp2p/8/3PQ3/5NP1/PPP2PP1/R3K2R b KQkq - 0 13,b8c6 f3e5 d6d5 e4d5 e6d5 e5c6,1694,False,True,False,False,False,False,False,False,False,False
DRhvJ,8/6p1/1p1k2Pp/7P/P2K4/8/8/8 b - - 0 57,d6c7 d4e5 c7d7 e5d5,2117,False,False,False,False,False,False,False,False,False,True
DSBr1,3rr1k1/5pp1/1pp5/7p/5Pb1/2Np4/PP1B1K2/4R1R1 w - - 0 21,c3d1 e8e2 e1e2 d3e2 d1e3 d8d2,1606,False,True,False,False,False,False,False,False,False,False
DSbRp,8/2R5/8/K4k2/8/8/1r6/8 b - - 71 108,b2f2 c7f7 f5e4 f7f2,1032,False,False,False,False,False,False,True,False,False,False
DSfvX,2kr2r1/p1p2p2/2pp1q1p/2b1p3/4P2p/P2P1N1P/1PP2PP1/R2QK1R1 w Q - 3 17,d1d2 f6f3 g2f3 g8g1 e1e2 g1a1,1637,False,False,False,False,False,False,True,False,False,False
DSjSc,r2q3N/pp3Q1p/b1pkpn2/b2p1p2/3P1P2/P1N1P3/1P4PP/R1B1K2R w KQ - 3 18,b2b4 d8h8 b4a5 a8f8 f7f8 h8f8,1758,False,False,False,False,False,False,False,False,True,False
DUCjX,r3r1k1/ppp2ppp/2n5/8/2BqNQ2/P7/1P3PPP/R4RK1 b - - 0 16,d4c4 e4f6 g7f6 f4c4,971,False,False,True,False,False,False,False,False,False,False
DUQxu,8/8/6k1/7r/4Np2/5P2/5KP1/8 b - - 1 50,g6f5 g2g4 f4g3 e4g3 f5g6 g3h5 g6h5 f2e3 h5g5 e3e4 g5f6 e4f4,1992,False,False,False,False,False,False,False,False,False,True
DUbxy,2r1k2r/ppN2ppp/8/4P3/8/3bP2P/PP5K/2R2R2 b k - 0 20,c8c7 c1c7 d3f1 c7c8 e8e7 c8h8,952,False,False,False,False,False,False,True,False,False,False
DWVZD,8/2p1k1p1/8/P3K2p/8/8/8/8 b - - 0 34,h5h4 a5a6 h4h3 a6a7 h3h2 a7a8q,681,False,False,False,False,False,True,False,False,False,False
DWXi0,4rk2/pp3pb1/2p3p1/2qpP3/4nP2/1BP2Q2/PP3P2/1K1RR3 w - - 1 29,d1d4 c5d4 c3d4 e4d2 b1a1 d2f3,1583,False,False,False,True,False,False,False,False,False,False
DWsCz,q5k1/5ppp/p7/1p6/1Qp1rn2/7P/PPPR1PP1/5RK1 w - - 0 26,f1d1 e4e1 d1e1 a8g2,1486,False,False,True,False,False,False,False,False,False,False
DWuz8,6k1/1b3p1p/3q1np1/p3r3/PpB5/3Q4/1P1B1PPP/2R3K1 b - - 1 27,d6c6 c4f7 g8f7 c1c6,1682,False,False,True,False,False,False,False,False,False,False
DX7Be,r1b1r1k1/p2p1ppp/1qp5/4Q3/4P3/1P6/P1P2PPP/RN2K2R w KQ - 1 14,e5f4 b6d4 e1g1 d4a1,1908,False,False,False,False,False,False,False,False,True,False
DXLzx,3r4/p1p3pk/1p5p/1P1Bn3/8/2P1Pp1P/P4K2/3R4 b - - 0 32,h7g6 d5e4 g6f6 d1d8,1131,False,False,True,False,False,False,False,False,False,False
DXjQk,6k1/p4pp1/3n3p/P4p2/3P4/1Pn1P1PP/5PB1/2B3K1 w - - 1 27,a5a6 c3e2 g1f1 e2c1,735,False,False,False,True,False,False,False,False,False,False
DYAMe,8/8/pb6/1p4K1/2k2p1P/1NP5/P4P2/8 b - - 1 38,c4c3 h4h5 f4f3 h5h6 b6e3 f2e3 f3f2 h6h7 f2f1q h7h8q,2368,False,False,False,False,False,True,False,False,False,False
DYcEb,r2qr1k1/1p1b2b1/3p2p1/3P1p1n/p1B1p3/P1N1Q2P/1PPB1P2/N1KR3R w - - 0 22,c4e2 f5f4 e3e4 e8e4,1393,False,False,False,False,False,False,False,False,True,False
DYkhy,8/8/8/pp1k2pp/3Pp3/1P2K1PP/P7/8 w - - 0 37,g3g4 h5g4 h3g4 b5b4 e3e2 d5d4,1984,False,False,False,False,False,False,False,False,False,True
DYrEk,rn1q1rk1/1p3ppp/p2pb3/3NbN2/2B1PRQ1/8/P1P3PP/1R4K1 b - - 3 16,g7g6 d5e7 g8h8 c4e6,2128,False,False,True,False,False,False,False,False,False,False
DZNup,8/8/2p5/6pp/2k5/7P/P1K3P1/8 w - - 0 41,a2a3 h5h4 c2b2 c4d3,2283,False,False,False,False,False,False,False,False,False,True
DaUvg,8/p5pk/6p1/3p4/PP5p/2P2QqP/6P1/4rR1K w - - 3 45,a4a5 g3f3 g2f3 e1f1,1527,False,True,False,False,False,False,False,False,False,False
Dbnv7,2r2rk1/p5p1/4p2p/p3B3/P2P3b/2P1p3/1P2R1P1/R5K1 w - - 0 29,e2e3 h4f2 g1h2 f2e3,941,False,False,False,True,False,False,False,False,False,False
DbpSA,4k2r/ppq1bppp/2n1p1n1/2p1P3/5PP1/P1PQ2KP/1P4B1/RNB4R w k - 1 19,f4f5 e7h4 g3h2 g6e5 c1f4 e5g4 h2g1 c7f4,2918,False,False,True,False,False,False,False,False,False,False
Dbrj9,r2qkb1r/1p1npppp/p2p1n2/2p5/4N3/5N2/PPPP1PPP/R1BQR1K1 b kq - 1 9,g7g6 e4d6,1473,False,False,False,False,False,False,False,True,False,False
DbuRT,2kr3r/ppp5/5p2/8/1P4Pp/P3q2P/4PQ2/R4RK1 b - - 3 25,e3h3 f2f5 c8b8 f1f3 h3g3 f3g3,1781,False,False,False,False,False,False,False,False,True,False
DcPcs,r5k1/3n3p/3p1bp1/2qP1p2/b1N1PP2/Np3BP1/1p4K1/2BQ3R w - - 0 41,c1b2 f6b2 c4b2 c5a3,1345,False,True,False,False,False,False,False,False,False,False
DcRkh,r3k2r/3qbppp/pn1pp3/1pp2P2/4P1Q1/2PPB2P/PP4P1/RN3RK1 b kq - 2 16,e8g8 f5f6 e7f6 f1f6,1917,False,False,False,False,True,False,False,False,False,False
Dedfx,8/3k4/p4p2/K1P2Pp1/1P1N2bp/8/8/8 w - - 0 50,a5a6 h4h3 c5c6 d7d6 a6b7 h3h2 c6c7 h2h1q,2463,False,False,False,False,False,True,False,False,False,False
Deplu,3k2r1/2p2P2/1pBbR2p/pK6/8/1P6/1P6/8 b - - 0 50,g8f8 e6e8 f8e8 f7e8q,1103,False,False,False,False,False,True,False,False,False,False
Df5iO,3R4/3P1ppk/7p/1p1q4/p2p4/8/P4PPP/R5K1 b - - 0 29,d5e6 d8h8 h7h8 d7d8q,1289,False,False,False,False,False,True,False,False,False,False
DfZeG,r2qk2r/pp3pp1/2p1b2p/8/2nP4/P1Q2N2/5PPP/R1B1R1K1 b kq - 0 17,e8g8 e1e6 f7e6 c3c4,1528,False,True,False,False,False,False,False,False,False,False
Dfabx,rnb1kb1r/pp3p1p/4pqp1/2pp4/6P1/2PP1N2/PP2PP1P/R1BQKB1R b KQkq - 0 7,f8g7 c1g5 f6g5 f3g5,1556,False,False,False,False,False,False,False,False,True,False
DfbPK,6k1/p1p3pp/2p5/4p1q1/4Q3/3P4/Pr6/5R1K b - - 3 32,g5d2 e4c4 g8h8 f1f8,1134,True,False,False,False,False,False,False,False,False,False
Dfvvw,3k3r/RR2np2/4b1p1/3nP2p/P2N2P1/5P2/3K3P/8 b - - 1 27,h5g4 d4e6 f7e6 b7b8 e7c8 b8c8 d8c8 a7a8 c8d7 a8h8,2272,False,False,False,False,False,False,True,False,False,False
DgG7l,r1b1k1nr/p2p1ppp/2p1p3/2b5/4PP2/P1N5/2qBQ1PP/1R2KB1R b Kkq - 0 11,a7a5 e2f3 c5d4 f1d3 c2c3 d2c3,2381,False,False,False,False,False,False,False,False,True,False
DgLk6,7r/1pk1b3/p1pp4/5r1p/P4B2/5QPq/1PP4P/R4RK1 b - - 0 30,e7g5 f4d6 c7d6 f3f5 h3f5 f1f5,1409,False,False,True,False,False,False,False,False,False,False
DgfWL,7r/pp4k1/2ppbrp1/4P3/1PPbB3/6BP/P5PK/3R1R2 b - - 0 30,d6e5 d1d4 f6f1 g3e5,1592,False,True,False,False,False,False,False,False,False,False
DgvnK,8/pp1k4/4pp2/PPP5/3K1P1p/8/7P/8 w - - 0 40,a5a6 b7a6 b5a6 d7c6 d4c4 h4h3 c4b4 c6d5,2602,False,False,False,False,False,False,False,False,False,True
Dh4mN,Q6k/4qrpp/p2p4/2p5/1pP5/1P1P3P/1P4P1/5RK1 b - - 0 26,e7f8 a8f8 f7f8 f1f8,920,True,False,False,False,False,False,False,False,False,False
Di8PQ,r2qkb1r/1b1pnppp/2n1p3/1N6/4PB2/5N2/PP3PPP/R2Q1RK1 b kq - 0 11,a8c8 b5d6,1396,False,False,False,False,False,False,False,True,False,False
DiRyw,2k5/3p1r2/1q6/7p/2P4P/1P6/3PPPP1/Q3KB1R w K - 1 26,h1h3 b6f2 e1d1 f2f1 d1c2 f1a1,999,False,False,False,False,False,False,True,False,False,False
Dj3Z9,2r5/1k4pp/1p2b3/r3P3/1Q6/8/5PPP/2R3K1 w - - 0 30,c1c8 a5a1 c8c1 a1c1 b4e1 c1e1,942,True,False,False,False,False,False,False,False,False,False
Dj7oo,8/8/1p2rk2/p1p1Rp2/P4Pp1/1P1PK1P1/8/8 w - - 11 42,d3d4 c5d4 e3d4 e6e5 f4e5 f6e6,1840,False,False,False,False,False,False,False,False,False,True
DjE6t,2kr3r/bpp1nppp/p1p3q1/2P1P3/1P1p2b1/1Q3N2/PB1N1PPP/R4RK1 b - - 4 14,g4h3 f3h4 g6g4 b3h3 g4h3 g2h3,1470,False,False,True,False,False,False,False,False,False,False
Djcly,2r2bk1/2B2n2/6p1/p4pP1/3P1N2/2Q1P3/2RK1P2/1q6 w - - 5 42,c3a5 f8b4 a5b4 b1b4,1099,False,False,False,True,False,False,False,False,False,False
DjfLt,r4rk1/1p2b2p/pq4pR/3pBp2/8/2PQ3P/PP3NP1/4R1K1 w - - 3 25,d3d4 b6d4 e5d4 e7g5 h6g6 h7g6,2299,False,False,False,False,False,False,False,False,True,False
Dk8Nc,4rrk1/p3n1bp/4b1p1/q1pN1pP1/2Qn1P2/3P2NP/P4BB1/4RRK1 b - - 3 25,e7d5 e1e6 e8e6 g2d5,2227,False,True,False,False,False,False,False,False,False,False
DkNeB,r4rk1/4b1pp/p1b1pB2/qp6/8/2N5/PPP1Q1PP/4RR1K b - - 0 20,c6g2 e2g2 e7f6 f1f6 f8f6 g2a8,1728,False,False,False,False,True,False,False,False,False,False
DkwMk,3rr1k1/Qpqnbppp/2p1b3/4p3/P3P3/1PNB3P/1BP2PP1/3R1RK1 w - - 1 16,a4a5 e7c5 a7c5 d7c5,1605,False,False,False,False,False,False,False,False,True,False
DlI2u,k3r3/1p4p1/7p/8/P5PP/1r3P2/3K1BB1/7R w - - 0 40,h1c1 b3b2 d2d3 b2f2,1572,False,False,False,False,False,False,True,False,False,False
DlMLb,8/8/6pp/pp1k4/2p2PPP/P3K3/1P6/8 w - - 0 33,h4h5 g6h5 g4h5 a5a4 f4f5 d5e5,2667,False,False,False,False,False,False,False,False,False,True
DlUeR,8/8/p1p5/1N1P4/4P3/2Pp1p2/1P1K2k1/8 w - - 0 36,d5c6 f3f2 b5d4 f2f1q,902,False,False,False,False,False,True,False,False,False,False
Dlfio,r1b2r1k/pp1pNpp1/2pQ3p/2P1n3/4P3/8/PqP2PPP/R4RK1 b - - 5 14,e5g6 e7g6 f7g6 d6f8,833,False,False,True,False,False,False,False,False,False,False
DlpKE,1r3rk1/2q2p1p/4p1p1/2pp4/3Bn3/1BP4P/PP2QPPb/3RR2K w - - 0 21,f2f3 e4g3 h1h2 g3e2,1074,False,False,False,True,False,False,False,False,False,False
DmBhh,r5k1/p5pp/bqpNpr2/5p2/3P4/1Q6/PP3PPP/R3R1K1 w - - 4 19,e1e6 b6b3 a2b3 f6e6,1554,False,True,False,False,False,False,False,False,False,False
DmHYa,1r4k1/pb3p1p/3q4/1pp3pN/3p1PPb/3P3Q/PPP1r2P/R1B2RK1 b - - 0 24,d6d5 h5f6 g8f8 f6d5,936,False,False,False,True,False,False,False,False,False,False
Dn7Rb,1k6/ppp5/2nbp2p/8/3PN2p/1PP4P/PK3Qq1/5R2 b - - 1 33,g2e4 f2f8 d6f8 f1f8 c6d8 f8d8,1250,True,False,False,False,False,False,False,False,False,False
DnH2E,rn1q2k1/pp1n2bp/4b1p1/2p3N1/8/2N5/PP4PP/R1BQ1BK1 b - - 0 17,d8b6 c3d5 g7d4 d1d4 c5d4 d5b6 d7b6 g5e6,2284,False,True,False,False,False,False,False,False,False,False
DnrFx,1r1q1rk1/5pp1/p6p/P1b1p3/3pP3/3Q1P2/1PP3PP/R1B2RK1 w - - 0 20,d3a6 d4d3 g1h1 d3d2 c1d2 d8d2,1495,False,False,False,False,False,False,False,False,True,False
Dnv8I,r5k1/1p3p1p/p3rb2/2p1nNp1/8/1PP3B1/P1PR1PPP/R5K1 w - - 1 20,a1e1 e5f3 g2f3 e6e1,1046,False,False,True,False,False,False,False,False,False,False
DoDzN,6k1/5p1p/2P2np1/1R6/3P1K2/6r1/P7/8 b - - 2 33,g3a3 c6c7 a3c3 b5b8 g8g7 c7c8q c3c8 b8c8,2198,False,False,False,False,False,True,False,False,False,False
DoIVW,r2qk2r/p2bbpp1/1p1p1n1p/nQ2p3/2B1P3/2N1BN2/PPP2PPP/3RR1K1 w kq - 6 15,b5b4 d6d5 b4a5 b6a5,1470,False,False,False,False,False,False,False,False,True,False
Dpob7,4r1k1/pp2rp1p/3p2p1/1P1Pn1q1/2P1R3/3B3P/2Q2PP1/4R1K1 w - - 10 27,f2f4 e5f3 g1f2 f3e1 f4g5 e1c2 e4e7 e8e7,1677,False,False,False,False,True,False,False,False,False,False
Dq6ZS,8/5B2/5b1p/3K1Pp1/6P1/p6P/1k6/8 w - - 0 49,d5e6 a3a2 e6f6 a2a1q,952,False,False,False,False,False,True,False,False,False,False
DqUBk,r1bq1nk1/ppp1nr1p/3ppp1Q/6pP/2BPP3/2N2N2/PPP2PP1/2KR3R w - - 2 13,e4e5 e7f5 h6f6 f7f6,1645,False,False,False,False,False,False,False,False,True,False
DrCtE,2r2k2/3R1Bp1/3np3/3pbp2/5B2/5P2/1Pr3PP/1R5K w - - 0 28,f4e5 c2c1 b1c1 c8c1,715,True,False,False,False,False,False,False,False,False,False
DrMgY,6k1/5ppp/2pNrnn1/p1Pp4/3P4/P1N2Q2/5PPP/1q4K1 w - - 0 25,c3b1 e6e1,559,True,False,False,False,False,False,False,False,False,False
Drbu7,r2q1rk1/3nppbp/3p2p1/1NpPn3/P3P3/5N1P/1P3PP1/R1BQR1K1 w - - 1 15,b2b3 e5f3 d1f3 g7a1,1142,False,False,True,False,False,False,False,False,False,False
DsL0Z,r2qkb1r/pb1nnp1p/1p2p1p1/1N1p4/8/1P3NP1/PB1PPPBP/R2Q1RK1 b kq - 1 10,h8g8 b5d6,888,False,False,False,False,False,False,False,True,False,False
DsZ52,r5rk/1pb2p1p/p4pb1/P2PpN2/1q4P1/1B1P1P2/1Q5P/R4R1K b - - 2 25,b4f4 a1a4 f4g5 h2h4 g5f5 g4f5,2217,False,False,False,False,False,False,False,False,True,False
DtpGB,2r5/4kp2/3np2Q/1p6/1PqN4/4Pb2/1B2n1PP/5R1K w - - 0 32,f1f3 c4c1 b2c1 c8c1 f3f1 c1f1,1467,True,False,False,False,False,False,False,False,False,False
DuCOu,8/1p6/p1pn3R/2N1kpp1/PP6/1K1P4/4r3/8 b - - 1 54,g5g4 h6e6 e5f4 e6e2,1611,False,False,False,False,False,False,True,False,False,False
DuNnk,3r2k1/pp2Qpp1/6b1/2p4p/2P2qP1/P2P1N1P/3R1K2/8 b - - 1 29,d8d3 d2d3 g6d3 e7d8 g8h7 d8d3,1677,False,False,False,True,False,False,False,False,False,False
DuZiC,6k1/8/1q5p/5p1P/6p1/2PKR1R1/6P1/8 w - - 0 51,e3e5 b6d6 d3e2 d6e5,1011,False,False,False,True,False,False,False,False,False,False
DuavB,r3r1Qk/pp4pp/5b1N/3p2q1/3P4/P7/1P4PP/R4R1K b - - 6 28,e8g8 h6f7,883,False,False,False,False,False,False,False,True,False,False
DvMKy,2k4r/p7/5pp1/1pqpb3/6P1/2NP1Q2/PPP1R1K1/8 w - - 2 26,c3d5 h8h2 g2f1 h2e2 f1e2 c5c2,1310,False,True,False,False,False,False,False,False,False,False
DvaXx,3b4/8/1p2k1K1/p4p2/P7/8/8/4R3 b - - 3 58,e6d5 e1d1 d5e4 d1d8,1093,False,False,False,False,False,False,True,False,False,False
